Letter,Plant Name,Plant Code,Plant ID,URL
P,Pogostemon cablin,1763,1763,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1763
P,Polevansia rigida,376652,376652,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=376652
P,Polyalthia fragrans,8802,8802,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8802
P,Polygonatum officinale,8815,8815,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8815
P,Polygonum aviculare,8819,8819,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8819
P,Polygonum bistorta,8821,8821,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8821
P,Polygonum equisetiforme,8828,8828,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8828
P,Polymnia sonchifolia,8852,8852,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8852
P,Polypodium vulgare,8853,8853,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8853
P,Polyscias fulva,305325,305325,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=305325
P,Polyscias verticillata,2390,2390,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2390
P,Pongamia pinnata,1781,1781,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1781
P,Pontederia cordata,16098,16098,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16098
P,Populus ciliata,305323,305323,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=305323
P,Populus deltoides,16100,16100,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16100
P,Populus euphratica,8866,8866,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8866
P,Populus simonii,8872,8872,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8872
P,Portulaca oleracea,1784,1784,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1784
P,Portulaca quadrifida L.,8882,8882,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8882
P,Potentilla anserina,8894,8894,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8894
P,Potentilla reptans,18325,18325,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=18325
P,Potentilla tormentilla,16152,16152,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16152
P,Pouteria campechiana,2394,2394,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2394
P,Pouteria lucuma,8912,8912,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8912
P,Pouteria sapota,8917,8917,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8917
P,Primula veris,8933,8933,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8933
P,Prosopis affinis,400002,400002,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=400002
P,Prosopis africana,8944,8944,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8944
P,Prosopis alba,1793,1793,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1793
P,Prosopis chilensis,8946,8946,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8946
P,Prosopis cineraria,8947,8947,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8947
P,Prosopis glandulosa,11752,11752,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=11752
P,Prosopis juliflora,8951,8951,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8951
P,Prosopis nigra,8952,8952,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8952
P,Prosopis pallida,8953,8953,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8953
P,Prosopis spicigera,8955,8955,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8955
P,Prosopis tamarugo,8958,8958,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8958
P,Prosopis velutina,8959,8959,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8959
P,Protea caffra ssp. caffra,38291,38291,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=38291
P,Prunella vulgaris,3944,3944,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=3944
P,Prunus africana,11641,11641,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=11641
P,Prunus amygdalus,2397,2397,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2397
P,Prunus armeniaca,2398,2398,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2398
P,Prunus avium,8965,8965,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8965
P,Prunus capuli,8967,8967,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8967
P,Prunus cerasus,8970,8970,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8970
P,Prunus domestica,16203,16203,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16203
P,Prunus laurocerasus,8980,8980,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8980
P,Prunus mume,8983,8983,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8983
P,Prunus persica,1796,1796,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1796
P,Prunus salicina,8992,8992,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8992
P,Prunus spinosa,8995,8995,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=8995
P,Psathyrostachys juncea,9001,9001,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9001
P,Psidium cattleianum,1803,1803,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1803
P,Psidium friedrichsthalianum,9018,9018,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9018
P,Psidium guajava,1804,1804,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1804
P,Psophocarpus tetragonolobus,1807,1807,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1807
P,Psoralea australasica,376653,376653,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=376653
P,Psoralea patens,9029,9029,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9029
P,Pterocarpus angolensis,9041,9041,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9041
P,Pterocarpus dalbergioides,9042,9042,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9042
P,Pterocarpus erinaceus,9043,9043,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9043
P,Pterocarpus indicus,1817,1817,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1817
P,Pterocarpus lucens,9044,9044,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9044
P,Pterocarpus macrocarpus,9045,9045,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9045
P,Pterocarpus marsupium,9046,9046,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9046
P,Pterocarpus santalinoides,9048,9048,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9048
P,Pterocarpus santalinus,9049,9049,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9049
P,Puccinellia tenuiflora,9065,9065,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9065
P,Pueraria lobata,1822,1822,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1822
P,Pueraria phaseoloides,1824,1824,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1824
P,Pulmonaria officinalis,9068,9068,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9068
P,Punica granatum,1829,1829,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1829
P,Pycnanthus angolensis,355150,355150,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=355150
P,Pyrus communis,1832,1832,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1832
P,Pyrus pyrifolia,9086,9086,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9086
Q,Quercus agrifolia,9096,9096,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9096
Q,Quercus alba,9097,9097,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9097
Q,Quercus bicolor,9098,9098,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9098
Q,Quercus chrysolepis,16275,16275,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16275
Q,Quercus dilatata,9107,9107,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9107
Q,Quercus dumosa,16277,16277,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16277
Q,Quercus ilex,9114,9114,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9114
Q,Quercus incana,9118,9118,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9118
Q,Quercus lamellosa,9121,9121,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9121
Q,Quercus lanuginosa,9122,9122,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9122
Q,Quercus lineata,9123,9123,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9123
Q,Quercus robur,9138,9138,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9138
Q,Quercus semecarpifolia,9140,9140,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9140
Q,Quercus suber,9143,9143,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9143
Q,Quercus virginiana,9146,9146,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9146
Q,Quisqualis indica,9149,9149,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9149
R,Raphanus caudatus,9168,9168,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9168
R,Raphanus sativus,1839,1839,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1839
R,Raphanus sativus var. oleiferus,83541,83541,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=83541
R,Raphanus sativus var. radicula,11291,11291,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=11291
R,Raphia hookeri,9175,9175,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9175
R,Rauvolfia caffra,48664,48664,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=48664
R,Rauvolfia serpentina,9185,9185,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9185
R,Rhamnus prinoides,9213,9213,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9213
R,Rheum palmatum,9228,9228,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9228
R,Rheum rhaponticum,2454,2454,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2454
R,Rhigozum trichotomum,33121,33121,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=33121
R,Rhizophora mangle,1848,1848,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1848
R,Rhizophora mucronata,1849,1849,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1849
R,Rhizophora stylosa,1851,1851,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1851
R,Rhodiola rosea,230348,230348,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=230348
R,Rhododendron ferrugineum,49981,49981,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=49981
R,Rhynchosia diversifolia var. prostata,376654,376654,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=376654
R,Rhynchosia malacophylla,376655,376655,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=376655
R,Rhynchosia memnonia,44160,44160,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=44160
R,Rhynchosia minima,9270,9270,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9270
R,Rhynchosia senna,230580,230580,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=230580
R,Rhynchosia sennaarensis,376656,376656,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=376656
R,Rhynchosia sublobata,16375,16375,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16375
R,Ribes hirtellum,9279,9279,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9279
R,Ribes nigrum,9282,9282,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9282
R,Ribes rubrum,9285,9285,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9285
R,Ribes sativum,9287,9287,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9287
R,Ribes uva-crispa,9290,9290,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9290
R,Ricinodendron heudelotii,9291,9291,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9291
R,Ricinodendron rautanenii,9292,9292,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9292
R,Ricinus communis,1866,1866,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1866
R,Robinia pseudoacacia,9297,9297,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9297
R,Rosa canina,9312,9312,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9312
R,Roseodendron donnell-smithii,9324,9324,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9324
R,Rosmarinus officinalis,9326,9326,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9326
R,Rubia tinctorum,9344,9344,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9344
R,Rubus fruticosus,9359,9359,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9359
R,Rubus idaeus ssp. idaeus,1877,1877,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1877
R,Rubus occidentalis,9373,9373,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9373
R,Rubus occidentalis x idaeus,9374,9374,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9374
R,Rubus sp.,1881,1881,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1881
R,Rumex acetosa,9398,9398,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9398
R,Rumex crispus,9405,9405,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9405
R,Rumex obtusifolius,9412,9412,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9412
R,Rungia klossii,2411,2411,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2411
R,Ruscus aculeatus,9419,9419,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9419
R,Ruta graveolens,18352,18352,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=18352
R,Ruta graveolens var. bracteosa,9421,9421,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9421
S,Saccharum barberi,9432,9432,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9432
S,Saccharum edule,1883,1883,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1883
S,Saccharum officinarum,1884,1884,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1884
S,Saccharum robustum,1885,1885,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1885
S,Saccharum sinense,9434,9434,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9434
S,Saccharum spontaneum,1887,1887,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1887
S,Sageraea elliptica,9437,9437,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9437
S,Sagittaria sagittifolia,9441,9441,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9441
S,Salacca wallichiana,9449,9449,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9449
S,Salacca zalacca,9450,9450,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9450
S,Salicornia bigelovii,9468,9468,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9468
S,Salix alba,16538,16538,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16538
S,Salix babylonica var. sacramenta,9477,9477,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9477
S,Salix flavida,9481,9481,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9481
S,Salvadora persica,9506,9506,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9506
S,Salvia officinalis,2412,2412,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2412
S,Salvia sclarea,9516,9516,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9516
S,Samanea saman,1894,1894,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1894
S,Sambucus canadensis,9527,9527,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9527
S,Sambucus cerulea,9528,9528,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9528
S,Sambucus ebulus,49980,49980,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=49980
S,Sambucus nigra,2413,2413,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2413
S,Sambucus racemosa,9531,9531,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9531
S,Samolus valerandi,16595,16595,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16595
S,Sanguisorba minor,9535,9535,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9535
S,Sanguisorba officinalis,9536,9536,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9536
S,Sanicula europaea,9537,9537,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9537
S,Sansevieria guineensis,9539,9539,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9539
S,Santalum acuminatum,9545,9545,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9545
S,Santalum album,9546,9546,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9546
S,Santalum spicatum,9549,9549,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9549
S,Santolina chamaecyparissus,9551,9551,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9551
S,Sapindus emarginatus,9554,9554,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9554
S,Sapium ellipticum,45598,45598,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=45598
S,Sapium sebiferum,9558,9558,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9558
S,Saponaria officinalis,9559,9559,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9559
S,Satureja hortensis,9582,9582,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9582
S,Satureja montana,9584,9584,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9584
S,Sauropus androgynus,9593,9593,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9593
S,Schima wallichii,355151,355151,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=355151
S,Schinus molle,9612,9612,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9612
S,Schizolobium parahybum,9615,9615,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9615
S,Schizomeria ovata,9616,9616,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9616
S,Schleichera oleosa,9621,9621,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9621
S,Scirpus lacustris,9639,9639,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9639
S,Sclerocarya birrea ssp. caffra,45894,45894,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=45894
S,Sclerocarya caffra,9645,9645,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9645
S,Scolopendrium officinale,49979,49979,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=49979
S,Secale africanum,376657,376657,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=376657
S,Secale cereale,1929,1929,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1929
S,Secale montanum,9664,9664,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9664
S,Sechium edule,1930,1930,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1930
S,Securidaca longependunculata,45286,45286,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=45286
S,Sedum acre,16717,16717,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16717
S,Sehima nervosum,9673,9673,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9673
S,Sempervivum arachnoideum,49978,49978,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=49978
S,Senecio vulgaris,9691,9691,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9691
S,Senna spectabilis,232965,232965,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=232965
S,Serenoa repens,9702,9702,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9702
S,Sesamum indicum,1937,1937,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1937
S,Sesbania bispinosa,9712,9712,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9712
S,Sesbania cannabia,9713,9713,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9713
S,Sesbania cannabina,16822,16822,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16822
S,Sesbania exaltata,9714,9714,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9714
S,Sesbania formosa,9715,9715,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9715
S,Sesbania grandiflora,1938,1938,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1938
S,Sesbania macrantha var. levis,9716,9716,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9716
S,Sesbania macrantha var. macrantha,9717,9717,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9717
S,Sesbania pachycarpa,9719,9719,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9719
S,Sesbania rostrata,43996,43996,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=43996
S,Sesbania sesban,9722,9722,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9722
S,Setaria incrassata,11652,11652,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=11652
S,Setaria italica,9732,9732,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9732
S,Setaria lindenbergiana,367731,367731,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=367731
S,Setaria porphyrantha,376658,376658,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=376658
S,Setaria pumila,9734,9734,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9734
S,Setaria sphacelata  var. sericea,1947,1947,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1947
S,Setaria sphacelata cv. Kazungula,9735,9735,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9735
S,Setaria sphacelata cv. Nandi,9736,9736,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9736
S,Setaria sphacelata cv. Narok,9737,9737,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9737
S,Setaria sphacelata var. splendida,1948,1948,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1948
S,Shorea assamica,9744,9744,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9744
S,Shorea javanica,355152,355152,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=355152
S,Shorea robusta,9747,9747,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9747
S,Shorea talura,9750,9750,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9750
S,Shorea tumbuggaia,9751,9751,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9751
S,Silybum marianum,9784,9784,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9784
S,Simarouba glauca,9785,9785,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9785
S,Simmondsia chinensis,9786,9786,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9786
S,Sinapis alba,9787,9787,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9787
S,Siphonochilus aethiopicus,17664,17664,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=17664
S,Sisymbrium officinale,9797,9797,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9797
S,Sloanea woollsii,9802,9802,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9802
S,Smilax aspera,9804,9804,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9804
S,Solanum aethiopicum,9825,9825,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9825
S,Solanum americanum,1961,1961,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1961
S,Solanum dulcamara,9848,9848,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9848
S,Solanum ferox,9856,9856,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9856
S,Solanum hyporhodium,9863,9863,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9863
S,Solanum incanum,9864,9864,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9864
S,Solanum macrocarpon,9878,9878,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9878
S,Solanum melongena,1965,1965,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1965
S,Solanum muricatum,2528,2528,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2528
S,Solanum nigrum,1966,1966,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1966
S,Solanum oleraceum,9868,9868,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9868
S,Solanum quitoense,1968,1968,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1968
S,Solanum torvum,1970,1970,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1970
S,Solanum tuberosum,1971,1971,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1971
S,Solanum x juzepczukii,9916,9916,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9916
S,Soldanella alpina,49977,49977,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=49977
S,Solenostemon rotundifolius,9922,9922,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9922
S,Solidago virgaurea,16985,16985,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=16985
S,Sonneratia apetala,9938,9938,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9938
S,Sonneratia caseolaris,1978,1978,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1978
S,Sorbus aucuparia,9941,9941,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9941
S,Sorbus domestica,9942,9942,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=9942
S,Sorghum bicolor,48747,48747,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=48747
